date,equal_weight_available,lagged_tvl_weighted,capped_lagged_tvl_weighted,category_balanced,retrospective_common_history,forward_7d_equal_weight_available,label_7d_equal_weight_available,forward_7d_lagged_tvl_weighted,label_7d_lagged_tvl_weighted,forward_7d_capped_lagged_tvl_weighted,label_7d_capped_lagged_tvl_weighted,forward_7d_category_balanced,label_7d_category_balanced,forward_7d_retrospective_common_history,label_7d_retrospective_common_history
2024-05-04,0.03395622711631928,0.03829446744022848,0.03861462491179191,0.0338229403717416,0.03490338469096604,-0.049782390617791716,0.0,-0.05717214327788514,1.0,-0.05197800408560207,1.0,-0.05666744782479737,1.0,-0.051506015921760726,1.0
2024-05-05,0.004613376582122524,0.004729517314652033,0.006741559428815318,0.005890625920973283,0.0052856370113183665,-0.04904624717724935,0.0,-0.056732687025518466,1.0,-0.05308892905389533,1.0,-0.05761819485311362,1.0,-0.05200400575969277,1.0
2024-05-06,0.004116256562271975,0.005044208896508958,0.004140882178713142,0.004793931927334897,0.004088620527182083,-0.051677439647146314,1.0,-0.05902050597814729,1.0,-0.05513979951154442,1.0,-0.06159027657515183,1.0,-0.05517706455117474,1.0
2024-05-07,-0.016893650067827927,-0.017420455419679782,-0.018797945950453657,-0.020776853499568433,-0.021009964878054444,-0.036547410243325563,0.0,-0.036377671511059084,0.0,-0.032911043831118064,0.0,-0.039967091175683034,0.0,-0.030181891198078133,0.0
2024-05-08,-0.012672405073517287,-0.011337108864126482,-0.01059102805744616,-0.01296624184501159,-0.010037970234260984,-0.04163112832363158,0.0,-0.045379635666399215,0.0,-0.04212715784221224,0.0,-0.04570955597353836,0.0,-0.03921471857691908,0.0
2024-05-09,-0.019847637501653186,-0.023113185415120342,-0.02270625633968253,-0.02163721192180103,-0.0203601702320167,0.01188694193839087,0.0,0.019389606392800178,0.0,0.021379780947424046,0.0,0.010643980543707954,0.0,0.017326303783099132,0.0
2024-05-10,0.015762291902426777,0.01636683926044971,0.015697373829702592,0.0148668332247826,0.014900981464710599,-0.01823314615617627,0.0,-0.0198209796418568,0.0,-0.01349760105968445,0.0,-0.021094544153760754,0.0,-0.01337490001984128,0.0
2024-05-11,-0.024860623021614587,-0.031441959050569235,-0.026462589175250774,-0.026838531631507095,-0.024373149580639644,0.040345553346232785,0.0,0.05846122508484915,0.0,0.0554983940641964,0.0,0.04235533547898171,0.0,0.04939442227716126,0.0
2024-05-12,0.005349520022664887,0.0051689735670187,0.005630634460522055,0.004939878892657037,0.0047876471733863165,0.041389630244797214,0.0,0.061721216405644555,0.0,0.05823455531506451,0.0,0.0446967974655051,0.0,0.051916262302157005,0.0
2024-05-13,0.0014850640923750125,0.002756389943880133,0.0020900117210640484,0.0008218502052966967,0.0009155617357001168,0.02727133626369514,0.0,0.04313074524216243,0.0,0.042604138139818254,0.0,0.03070981073847417,0.0,0.03767202821988909,0.0
2024-05-14,-0.0017636206640071854,0.005222379047408434,0.0034308097299727003,0.000846331899900357,0.00398520847504217,0.13507218793587308,0.0,0.18166404127772137,0.0,0.16286536674158392,0.0,0.13817629656185565,0.0,0.14010479696096728,0.0
2024-05-15,-0.0177561231538233,-0.02033907301946661,-0.019807142068540336,-0.018708706642866925,-0.01907079761310193,0.17277665974668846,0.0,0.2305476447958949,0.0,0.20584936961323036,0.0,0.17826997541581513,0.0,0.18068455619877244,0.0
2024-05-16,0.03367043276036927,0.041656056644079044,0.04080068244995376,0.03471632459544528,0.036180852128001505,0.14010951877401312,0.0,0.18938455394146536,0.0,0.17052031229490391,0.0,0.14778930997834858,0.0,0.1487086569024481,0.0
2024-05-17,-0.014357796192140362,-0.022843746774207266,-0.0191800081774059,-0.016871691472686107,-0.01580022233822982,0.16050885118135555,0.0,0.22262713722966873,0.0,0.1981471399614558,0.0,0.17029200247594384,0.0,0.1720710992040799,0.0
2024-05-18,0.03371807648079446,0.04684024567613671,0.042533405948630074,0.03661134800123537,0.0383961727163629,0.11849247940998749,0.0,0.15927903832592633,0.0,0.14209460199646265,0.0,0.12404677424734523,0.0,0.12309001236910219,0.0
2024-05-19,0.006393596921229325,0.008428964887814114,0.008366795711390169,0.007281340879180437,0.007309487198382067,0.11572945058207962,0.0,0.1534615089761868,0.0,0.13677430484572975,0.0,0.11981518115939321,0.0,0.11827275150332758,0.0
2024-05-20,-0.012633229888727063,-0.015834081219602007,-0.013540405454182213,-0.013165136521734237,-0.0133286723465678,0.13886369057426756,0.0,0.18956667246822798,0.0,0.16568803528917395,0.0,0.14525103675159184,0.0,0.1424970043610257,0.0
2024-05-21,0.10603723100817077,0.14375567508296738,0.12369203833173836,0.10831281772328184,0.10641797721612038,0.049850312622197204,0.0,0.05837875951447305,0.0,0.05457257399706422,0.0,0.048012789661222376,0.0,0.045077553808091406,0.0
2024-05-22,0.019948348656992076,0.028544530498706918,0.0231768608031061,0.02138497221109252,0.021508961624703216,0.022285355713971597,0.0,0.028344508150228147,0.0,0.02426053235543761,0.0,0.019682723998484353,0.0,0.016246199531966734,0.0
2024-05-23,0.0010032917876939375,0.0004929657896494879,0.005471625131627315,0.0042356591579787795,0.0042049528316771495,0.011015043700075564,0.0,0.014560916588633009,0.0,0.007191178270462317,0.0,0.006434417915540266,0.0,0.0005271959207888335,0.0
2024-05-24,0.006041536215202063,0.010398836513996082,0.008446819489145996,0.005631001024909127,0.007562219963401967,0.0012844938664893723,0.0,-0.001207476829947176,0.0,-0.005237578694852864,0.0,-0.004334808677885057,0.0,-0.011757674212533915,0.0
2024-05-25,-0.008298295290573623,-0.016507853227605673,-0.013519132016363096,-0.009633880227363244,-0.01058491411861478,0.010436821004280561,0.0,0.02069734869329911,0.0,0.010842938384357051,0.0,0.006788489110060407,0.0,-0.0002699306564671024,0.0
2024-05-26,0.00363056809332145,0.002611435538074591,0.0030464985606572827,0.0030497477912284363,0.00249222633260745,0.01150688239004297,0.0,0.023566870623214123,0.0,0.010873295440749182,0.0,0.007015791816985506,0.0,0.0009146555521254832,0.0
2024-05-27,0.010501010103460925,0.02027108227243919,0.015373324989261984,0.012270719070464403,0.010895580511130286,-0.00669255946825868,0.0,-0.004905139522899348,0.0,-0.012864867744721665,0.0,-0.014440907012686603,0.0,-0.01968432136314482,0.0
2024-05-28,0.017023853056100376,0.012567762129212455,0.012576577039628637,0.011074570632912353,0.008998526663186115,-0.02501428724781774,0.0,-0.02015632651375196,0.0,-0.028683410967283544,0.0,-0.02714637710933305,0.0,-0.030275637729445967,0.0
2024-05-29,-0.007616608251233533,-0.0014897208655379815,-0.007135180838520506,-0.006945093451645501,-0.007322392651421451,-0.004232390561982236,0.0,-0.004668135400065285,0.0,-0.007013719185000759,0.0,-0.007952532469760954,0.0,-0.010319560787798448,0.0
2024-05-30,-0.010267020226202099,-0.013290625771945655,-0.01159772895334798,-0.009012646924965308,-0.011514050779500752,0.02030781171367821,0.0,0.01980075418378397,0.0,0.017795163134036528,0.0,0.015360375605612814,0.0,0.012440823103864084,0.0
2024-05-31,-0.0036890136183841253,-0.005369556904584101,-0.003981937476169187,-0.0051382255685161965,-0.004722650169920783,0.015002099256156722,0.0,0.01388221394862144,0.0,0.01096519001310175,0.0,0.010516295329081767,0.0,0.0069540559836710186,0.0
2024-06-01,0.0008540318472175625,0.00539697229564061,0.0025613850628468226,0.00148941756058222,0.0009028294374520332,-0.002097576639514126,0.0,-0.018006901634138848,0.0,-0.015355776747740602,0.0,-0.01390308982672591,0.0,-0.019399105086982303,0.0
2024-06-02,0.004700629479083862,0.005480957467989606,0.00307685561704941,0.0032770504981535337,0.0036768125412000342,-0.011160208537425395,0.0,-0.028682042337878747,0.0,-0.022695477780526753,0.0,-0.0233015435961759,0.0,-0.028836905455078717,0.0
2024-06-03,-0.007698431754840725,-0.00820092787367428,-0.008364838196208861,-0.009185979759207704,-0.009703396404140016,0.007980923624534408,0.0,-0.005415594975089503,0.0,-0.001278582166234176,0.0,-0.001735409287216265,0.0,-0.00541455366591162,0.0
2024-06-04,-0.0012978747234586876,-0.0026834248616401588,-0.0032419661829332456,-0.00163089946373409,-0.0015927897031150333,-0.0008820333652037639,0.0,-0.016649219002921045,0.0,-0.009989360057727457,0.0,-0.012016595272846901,0.0,-0.017439779331419915,0.0
2024-06-05,0.013165288434601975,0.013998470248148697,0.014534510943762284,0.01224875118792659,0.012633684290226066,-0.04809272746316029,0.0,-0.07401204632050921,1.0,-0.06391460768494227,1.0,-0.06161961744949393,1.0,-0.06622517633401473,1.0
2024-06-06,0.01427318204945835,0.0111782638119036,0.013211153365689305,0.01430026115040846,0.011246333112161784,-0.05462974851438874,1.0,-0.0683851208945921,1.0,-0.061509844417443074,1.0,-0.07351855816342112,1.0,-0.07336884260314264,1.0
2024-06-07,-0.008994726075905613,-0.011288097139746635,-0.010811910597103963,-0.00998230584504724,-0.01020941729011385,-0.06604383835779967,1.0,-0.07836871816322447,1.0,-0.07067818348526073,1.0,-0.08508568175506462,1.0,-0.08363040233636236,1.0
2024-06-08,-0.016245644048453287,-0.026492143287119678,-0.02375958169799553,-0.022929967595225458,-0.025450331633201286,-0.05465012521481137,1.0,-0.054058366752040767,1.0,-0.051218174871245456,0.0,-0.06788264187025035,1.0,-0.0644902367792963,1.0
2024-06-09,-0.004362002418827405,-0.005194183235750292,-0.004262845415736737,-0.006121403271296457,-0.005760987826896383,-0.032626491260933005,0.0,-0.026857752150426253,0.0,-0.027122833421825216,0.0,-0.042818777583574316,0.0,-0.04048507340120205,0.0
2024-06-10,0.011442700407119076,0.015065519489114965,0.013052057418083712,0.01238015454975193,0.013718955385027085,-0.03431533475714196,0.0,-0.03297355944500615,0.0,-0.03120309212530726,0.0,-0.0452997359282397,0.0,-0.04475600257829656,0.0
2024-06-11,-0.010160831713196861,-0.013917048889471699,-0.011952744074426529,-0.011912085449364727,-0.013618015368623332,-0.038791123018615106,0.0,-0.037676923550171965,0.0,-0.03704294632829912,0.0,-0.0491798677238801,0.0,-0.04957796963016238,0.0
2024-06-12,-0.03404540566335455,-0.043364357069439474,-0.039390736683452526,-0.037354270988720434,-0.036151712712368736,-0.016629152407244666,0.0,-0.00669027998905918,0.0,-0.008535893730342472,0.0,-0.02315606065422152,0.0,-0.026260694395088335,0.0
2024-06-13,0.007736160998229901,0.016805189237820723,0.015615916633188492,0.002401320436481268,0.004102666843033867,-0.007651455406642294,0.0,-0.0026919057911425036,0.0,-0.005468505909785162,0.0,-0.008749598481950161,0.0,-0.012417146451262566,0.0
2024-06-14,-0.02040881591931654,-0.021271694408379012,-0.019980249664921616,-0.021549429436690727,-0.02047097702333357,0.007998758688132974,0.0,0.01146755564841698,0.0,0.007999516041030986,0.0,0.007544549348275869,0.0,,
2024-06-15,-0.004851930905464988,-0.002181791875935972,-0.004299573083980258,-0.005726927710411207,-0.006310166076135233,0.011525888793154533,0.0,0.01813855340768624,0.0,0.01599048421848985,0.0,0.010921901976078981,0.0,,
2024-06-16,0.017661631535050962,0.022006431365864214,0.019832496033683502,0.018942461015379587,0.018244175551197866,-0.008041868221478152,0.0,-0.005423459982603041,0.0,-0.005168519644860604,0.0,-0.009753071635346913,0.0,,
2024-06-17,0.009753856910910113,0.008949712194535069,0.00897179871460168,0.009899196205086547,0.009448026207932567,-0.030624556711837392,0.0,-0.032715134626731916,0.0,-0.030209817811167435,0.0,-0.03276675242148201,0.0,,
2024-06-18,-0.014636619974670001,-0.01862041299463751,-0.017792598277418387,-0.015792217245005125,-0.018439982420489134,-0.04036478423245635,0.0,-0.03862115147065705,0.0,-0.03820607296536188,0.0,-0.04047286492636424,0.0,,
2024-06-19,-0.011883435051984113,-0.012377713508326693,-0.010883684085495884,-0.01133046391906186,-0.0128344374772947,-0.011811054325684876,0.0,-0.00600186860822291,0.0,-0.00878287114000859,0.0,-0.012232046152142583,0.0,,
2024-06-20,0.016713857998832272,0.0208035634357374,0.018683304453745803,0.016807782608752625,0.017946214786859635,-0.035103881063639195,0.0,-0.03208432269950314,0.0,-0.0329168361184219,0.0,-0.03665734351014345,0.0,,
2024-06-21,-0.0047586018245412715,-0.007112232968819524,-0.00651222771410547,-0.0052552816064647,,-0.019560520695299205,0.0,-0.009754853339425886,0.0,-0.015953166033420424,0.0,-0.022912291451664017,0.0,,
2024-06-22,-0.0013248008004434289,0.004489205883333286,0.0036913950934786043,-0.002349575082608093,,-0.03561904340001108,0.0,-0.031869692577476065,0.0,-0.03724955094987785,0.0,-0.03995539230384443,0.0,,
2024-06-23,-0.0019061254795817249,-0.001555582024425069,-0.0013265078296669478,-0.0017325125960463068,-0.002328957899846733,-0.02958832507908859,0.0,-0.028194340530029356,0.0,-0.03265437987436195,0.0,-0.0350233669985509,0.0,,
2024-06-24,-0.012828831579449128,-0.018341962449593806,-0.01606949945170515,-0.013114484581048552,,-0.006213582762237262,0.0,0.00014351422696696516,0.0,-0.006302759066466299,0.0,-0.012338729883070963,0.0,,
2024-06-25,-0.024376847495288956,-0.024526429838562642,-0.025788853431612836,-0.023498329749887352,,0.02981417185851462,0.0,0.03907141931615448,0.0,0.03357968735012723,0.0,0.02250880253999433,0.0,0.023694965624729898,0.0
2024-06-26,0.01667029485478736,0.020241569354107442,0.018539517739857406,0.016910354855159796,0.017043390332650163,0.003321425888689708,0.0,0.006686610656716326,0.0,0.0034009135058258796,0.0,-0.004273027241244613,0.0,-0.003139747475116611,0.0
2024-06-27,-0.006578968739122044,-0.005278890655542833,-0.005450660524667514,-0.0076175147492482395,-0.007240054875795293,-0.015888880683778302,0.0,-0.01929587059194459,0.0,-0.02087864654897236,0.0,-0.024842596259585945,0.0,-0.024759515401955187,0.0
2024-06-28,0.010784758543798711,0.015217236391257735,0.01045144237089601,0.008489770452014735,0.008733830603657617,-0.0575316957988266,1.0,-0.07589952997963036,1.0,-0.06788750028713442,1.0,-0.06677289754706434,1.0,-0.06864183952969227,1.0
2024-06-29,-0.0173833235051553,-0.017625633354716886,-0.01760498982297882,-0.01939267593478851,-0.01795180299792237,-0.0759910813784904,1.0,-0.10064529160540372,1.0,-0.08692576455021483,1.0,-0.08588052470287359,1.0,-0.08973490896521291,1.0
2024-06-30,0.0041245928413407625,0.002119770023021637,0.0032686632458489543,0.0031995127092472203,0.0028596853747730167,-0.054716333651403125,1.0,-0.07658353552296453,1.0,-0.06284722141759871,1.0,-0.06092782209911624,1.0,-0.06673872243441949,1.0
2024-07-01,0.0105459107374022,0.009995892307402512,0.010282121356190499,0.009570152534431383,0.010986494970524632,-0.09450263961891361,1.0,-0.12441527710916005,1.0,-0.11158228761097133,1.0,-0.10510555643863734,1.0,-0.11029460238995131,1.0
2024-07-02,0.011650907125462925,0.01440147525062487,0.01409359298498069,0.011349202673177943,0.009263422216842133,-0.09048525425516471,1.0,-0.11828340471013796,1.0,-0.10775823698484635,1.0,-0.10222096007135621,1.0,-0.10361847845175594,1.0
2024-07-03,-0.009822451115037548,-0.012143239305330709,-0.01163925610444394,-0.009871474926079147,-0.00979132276719635,-0.07375948598854304,1.0,-0.09508523622715295,1.0,-0.08605943940628982,1.0,-0.08495959591946228,1.0,-0.08555868514619258,1.0
2024-07-04,-0.025789275311590053,-0.03126137190420375,-0.029730220579465755,-0.02818708376758957,-0.028859822802633866,-0.0396333277109301,0.0,-0.053321722087755215,1.0,-0.04701370827703887,0.0,-0.04756455255913355,0.0,-0.04832663053294532,0.0
2024-07-05,-0.03085805657124959,-0.04138642299642803,-0.03655741136726605,-0.03344053083546365,-0.03514849352407947,-0.005427796227607713,0.0,-0.007163240896409319,0.0,-0.006094473981570819,0.0,-0.011568039034766612,0.0,-0.010527549584910072,0.0
2024-07-06,-0.03584270908481909,-0.04237139498049025,-0.03664325408605922,-0.038500303090597765,-0.039044872433443005,0.03528113803966064,0.0,0.038039104686048666,0.0,0.035125504264108945,0.0,0.03126544988441241,0.0,0.03235712934190897,0.0
2024-07-07,0.025399340568428026,0.026181526105460828,0.027347206378465067,0.028152215313004568,0.025855871905566447,0.024167918047690237,0.0,0.02624703636404479,0.0,0.02255486214205764,0.0,0.017765943055401336,0.0,0.019757456910229773,0.0
2024-07-08,-0.02924039523010826,-0.03783584927879301,-0.0384529448371821,-0.034607581805089715,-0.032569384985007215,0.07516442020777182,0.0,0.09101835321052702,0.0,0.08612717377952801,0.0,0.07384499641367775,0.0,0.07242873824889527,0.0
2024-07-09,0.015668292489211838,0.020533347649646958,0.01791764361110565,0.014233799040459058,0.01593954615503752,0.1023788858587086,0.0,0.12117032314766255,0.0,0.11703006325045312,0.0,0.10385544052319484,0.0,0.10365633618982836,0.0
2024-07-10,0.0069033171515841,0.011054929177654297,0.010059541474112586,0.007389889225814784,0.008268470538367,0.10930109440925637,0.0,0.11943346378403527,0.0,0.12069765604512595,0.0,0.10643428571737304,0.0,0.11296376195837116,0.0
2024-07-11,0.008336882966022875,0.010502142235193988,0.009315510549785196,0.009207959592739186,0.0083722318106134,0.08403510415711743,0.0,0.09778572054688757,0.0,0.09494136540589139,0.0,0.08130869915753731,0.0,0.08399861560272162,0.0
2024-07-12,0.0033474749120727997,0.004772058194917867,0.004361822928202004,0.002555982688903273,0.002650587423955783,0.08140559522433961,0.0,0.09403559204686679,0.0,0.09073022224188117,0.0,0.0782966926112507,0.0,0.07985087529726353,0.0
2024-07-13,0.004866225182449262,0.0028309506019677335,0.004576724159620541,0.004333185828581257,0.003839806493376034,0.09946968726822528,0.0,0.11882465693871758,0.0,0.11260199826645244,0.0,0.09756246789281131,0.0,0.0990080406975574,0.0
2024-07-14,0.014286120576457626,0.014389457783456953,0.01477656425641376,0.014652708483993495,0.01325619947388725,0.0880893365088097,0.0,0.10917730855656894,0.0,0.10515230048494191,0.0,0.08805692193842157,0.0,0.09545604120302065,0.0
2024-07-15,0.021756106929973325,0.026935467567689237,0.02511936680028827,0.021471471553186718,0.020101896353658284,0.06486550868699581,0.0,0.08505876735162916,0.0,0.07995579179368383,0.0,0.06498926608630327,0.0,0.07188731079352287,0.0
2024-07-16,0.04288275814014861,0.050685317586782457,0.04882053308203076,0.04424424314997613,0.04716714409597061,0.00031778778973044416,0.0,0.01287415208862825,0.0,0.00779799815485057,0.0,-0.003399803958485669,0.0,0.0013751399723385509,0.0
2024-07-17,0.013825525702131873,0.009318069814027018,0.013727134268785406,0.009968734419992974,0.0175758963069098,-0.011612534061273515,0.0,0.00903082867865649,0.0,-0.000638558935674485,0.0,-0.010980757300490142,0.0,-0.013374590849922282,0.0
2024-07-18,-0.01692910728611606,-0.011145601001953708,-0.016440780089449367,-0.01591762696709653,-0.02059291454503613,-0.026885598107291603,0.0,-0.015730251815256616,0.0,-0.018035458958655687,0.0,-0.027651858141347553,0.0,-0.02398500239288457,0.0
